-2.21	0.33	10.55
-2.23	0.2	10.69
-2.29	0.2	10.58
-2.37	0.19	10.6
-2.4	0.13	10.56
-2.43	0.03	10.59
-2.51	0	10.57
-2.54	-0.02	10.46
-2.66	-0.1	10.45
-2.73	-0.14	10.48
-2.71	-0.12	10.39
-2.75	-0.25	10.42
-2.92	-0.31	10.31
-2.94	-0.29	10.42
-2.98	-0.35	10.42
-3.11	-0.42	10.27
-3	-0.51	10.24
-3.03	-0.49	10.41
-3.16	-0.4	10.25
-3.19	-0.65	10.19
-3.17	-0.58	10.29
-3.25	-0.64	10.07
-3.28	-0.68	10.22
-3.27	-0.67	10.17
-3.29	-0.71	10.23
-3.32	-0.74	10.04
-3.3	-0.84	10.01
-3.33	-0.96	10.07
-3.4	-0.78	10.06
-3.36	-0.76	10.2
-3.4	-0.75	10.08
-3.42	-0.82	10.12
-3.36	-0.93	10.18
-3.38	-0.89	10.13
-3.4	-0.74	10.09
-3.37	-0.92	10.04
-3.42	-0.93	10.18
-3.36	-0.76	10
-3.35	-0.7	10.19
-3.33	-0.78	10.2
-3.38	-0.82	10
-3.39	-0.85	10.15
-3.41	-0.84	10.18
-3.35	-0.87	10.2
-3.37	-0.86	10.14
-3.4	-0.73	10.11
-3.33	-0.76	10.1
-3.29	-0.85	10.12
-3.32	-0.83	10.17
-3.3	-0.78	10.1
-3.3	-0.78	10.12
-3.2	-0.78	10.25
-3.22	-0.64	10.05
-3.19	-0.7	10.15
-3.15	-0.66	10.35
-3.12	-0.63	10.39
-3.06	-0.64	10.29
-3.06	-0.72	10.26
-3.02	-0.67	10.38
-2.97	-0.56	10.28
-2.92	-0.5	10.24
-2.96	-0.49	10.33
-2.9	-0.63	10.37
-2.82	-0.47	10.4
-2.81	-0.44	10.45
-2.78	-0.34	10.36
-2.7	-0.35	10.49
-2.63	-0.31	10.47
-2.66	-0.26	10.39
-2.63	-0.22	10.45
-2.47	-0.1	10.54
-2.52	-0.11	10.51
-2.49	-0.09	10.41
-2.45	-0.09	10.44
-2.39	-0.12	10.61
-2.44	0.04	10.63
-2.4	0.1	10.67
-2.3	0.08	10.48
-2.37	0.02	10.56
-2.38	0.06	10.55
-2.31	0.21	10.54
-2.29	0.12	10.56
-2.28	0.11	10.58
-2.22	0.13	10.59
-2.3	0.11	10.47
-2.23	0.1	10.67
-2.3	0.21	10.6
-2.27	0.16	10.57
-2.21	0.16	10.57
-2.28	0.28	10.58
-2.19	0.2	10.61
-2.15	0.26	10.56
-2.2	0.37	10.6
-2.18	0.28	10.61
-2.15	0.26	10.64
-2.2	0.39	10.61
-2.2	0.42	10.57
-2.08	0.35	10.72
-2.11	0.32	10.49
-2.15	0.33	10.59
-2.14	0.37	10.65
-2.13	0.4	10.62
-2.1	0.29	10.62
-2.1	0.39	10.63
-2.09	0.39	10.59
-2.07	0.33	10.64
-2.09	0.29	10.68
-2.11	0.37	10.55
-2.06	0.33	10.62
-2.09	0.34	10.67
-2.13	0.37	10.6
-2.12	0.39	10.67
-2.07	0.42	10.49
-2.11	0.38	10.59
-2.07	0.37	10.55
-2.15	0.41	10.65
-2.19	0.47	10.67
-2.13	0.38	10.6
-2.13	0.33	10.56
-2.13	0.32	10.61
-2.11	0.38	10.51
-2.14	0.38	10.69
-2.2	0.44	10.55
-2.24	0.42	10.63
-2.2	0.41	10.65
-2.28	0.3	10.69
-2.42	0.26	10.67
-2.39	0.21	10.58
-2.45	0.13	10.44
-2.51	0.03	10.45
-2.55	0	10.62
-2.63	0.03	10.42
-2.64	-0.12	10.36
-2.66	-0.26	10.57
-2.74	-0.22	10.37
-2.84	-0.28	10.28
-2.98	-0.31	10.44
-2.95	-0.34	10.39
-2.97	-0.33	10.22
-2.97	-0.46	10.48
-3.07	-0.51	10.06
-3.13	-0.53	10.21
-3.15	-0.42	10.28
-3.15	-0.54	10.26
-3.21	-0.63	10.31
-3.17	-0.66	10.22
-3.16	-0.71	10.37
-3.27	-0.65	10.12
-3.23	-0.73	10.18
-3.33	-0.74	10.16
-3.33	-0.76	10.37
-3.34	-0.76	9.99
-3.41	-0.7	10.06
-3.39	-0.87	10.1
-3.35	-0.93	10.15
-3.45	-0.85	10.1
-3.45	-0.75	10.05
-3.46	-0.74	10.19
-3.46	-0.9	10.2
-3.45	-0.86	10.28
-3.47	-0.88	10.11
-3.47	-0.81	10.13
-3.49	-0.79	9.94
-3.48	-0.89	10.09
-3.48	-0.76	10.19
-3.47	-0.7	9.97
-3.55	-0.87	10.22
-3.41	-0.87	10.2
-3.47	-0.86	9.98
-3.46	-0.88	10.14
-3.46	-0.76	10.06
-3.45	-0.81	10.14
-3.46	-0.71	10.08
-3.41	-0.76	10.16
-3.33	-0.92	10.19
-3.31	-0.86	10.1
-3.42	-0.75	10.25
-3.35	-0.78	10.1
-3.37	-0.8	10.17
-3.27	-0.82	10.21
-3.32	-0.76	10.27
-3.36	-0.75	10.18
-3.3	-0.79	10.28
-3.31	-0.84	10.13
-3.25	-0.82	10.18
-3.25	-0.71	10.05
-3.25	-0.69	10.01
-3.17	-0.83	10.23
-2.99	-0.75	10.34
-3.14	-0.38	10.29
-2.99	-0.41	10.24
-2.95	-0.5	10.3
-2.88	-0.49	10.43
-2.79	-0.45	10.46
-2.76	-0.27	10.34
-2.73	-0.33	10.36
-2.67	-0.26	10.44
-2.66	-0.19	10.57
-2.64	-0.04	10.59
-2.54	-0.13	10.54
-2.58	-0.18	10.46
-2.58	-0.15	10.43
-2.55	-0.05	10.44
-2.47	0.08	10.51
-2.55	0.03	10.55
-2.5	0.01	10.48
-2.5	0.1	10.6
-2.38	0.07	10.61
-2.39	0.06	10.46
-2.37	0.08	10.49
-2.34	0.12	10.52
-2.28	0.12	10.49
-2.3	0.17	10.55
-2.32	0.26	10.74
-2.3	0.3	10.59
-2.3	0.26	10.49
-2.27	0.18	10.48
-2.27	0.22	10.57
-2.22	0.31	10.61
-2.24	0.29	10.65
-2.27	0.26	10.46
-2.27	0.27	10.61
-2.3	0.24	10.6
-2.26	0.3	10.59
-2.23	0.29	10.6
-2.23	0.34	10.57
-2.16	0.33	10.64
-2.2	0.39	10.62
-2.23	0.33	10.52
-2.21	0.32	10.51
-2.2	0.28	10.55
-2.16	0.3	10.63
-2.25	0.34	10.55
-2.19	0.39	10.71
-2.17	0.4	10.6
-2.17	0.33	10.63
-2.21	0.36	10.48
-2.14	0.4	10.66
-2.2	0.42	10.68
-2.14	0.43	10.58
-2.17	0.28	10.58
-2.13	0.32	10.5
-2.21	0.35	10.5
-2.18	0.44	10.58
-2.15	0.4	10.5
-2.12	0.38	10.63
-2.14	0.4	10.62
-2.1	0.39	10.54
-2.12	0.4	10.65
-2.14	0.42	10.62
-2.17	0.36	10.62
-2.22	0.36	10.55
-2.23	0.37	10.54
-2.31	0.4	10.59
-2.29	0.38	10.7
-2.31	0.28	10.65
-2.35	0.25	10.47
-2.48	0.17	10.5
-2.47	0.1	10.58
-2.54	-0.04	10.42
-2.58	0.07	10.55
-2.66	-0.01	10.47
-2.83	0	10.41
-2.86	-0.07	10.34
-2.92	-0.02	10.26
-2.97	-0.32	10.3
-3.07	-0.38	10.47
-3.09	-0.3	10.31
-3.17	-0.18	10.07
-3.16	-0.45	10.15
-3.22	-0.51	10.42
-3.3	-0.56	10.17
-3.35	-0.42	10.11
-3.42	-0.62	10.19
-3.47	-0.74	10.21
-3.58	-0.68	9.87
-3.59	-0.75	10
-3.6	-0.8	10.06
-3.66	-0.76	9.97
-3.67	-0.74	9.93
-3.61	-0.87	10.03
-3.61	-0.96	10.11
-3.66	-0.9	10.02
-3.67	-0.86	10.14
-3.64	-0.89	9.91
-3.55	-0.82	9.94
-3.86	-0.93	10.11
-3.77	-0.92	10.12
-3.7	-0.94	10.11
-3.45	-0.97	9.92
-3.61	-0.77	9.92
-3.5	-0.71	9.87
-3.62	-0.85	10.07
-3.59	-0.76	10.12
-3.63	-0.74	10.15
-3.58	-0.7	9.98
-3.6	-0.8	10.2
-3.58	-0.62	10.04
-3.52	-0.77	10.15
-3.49	-0.64	10.21
-3.53	-0.72	9.95
-3.48	-0.81	10.01
-3.41	-0.72	10.11
-3.45	-0.68	10.28
-3.41	-0.34	10.31
-3.33	-0.64	10.16
-3.34	-0.7	10.23
-3.29	-0.66	10.09
-3.28	-0.57	10.28
-3.35	-0.56	10.21
-3.32	-0.56	10.1
-3.29	-0.55	10.17
-3.27	-0.53	10.21
-3.31	-0.59	10.27
-3.29	-0.51	10.38
-3.25	-0.54	10.23
-3.2	-0.58	10.11
-3.25	-0.56	10.07
-3.16	-0.59	10.18
-3.16	-0.65	10.04
-3.22	-0.48	10.08
-3.07	-0.48	10.33
-2.98	-0.28	10.46
-2.94	-0.16	10.41
-2.9	-0.2	10.44
-2.87	-0.3	10.4
-2.8	-0.27	10.32
-2.75	-0.19	10.24
-2.68	-0.01	10.38
-2.63	-0.08	10.58
-2.66	0.04	10.45
-2.54	0.03	10.53
-2.57	0.03	10.57
-2.54	0.05	10.51
-2.55	0.22	10.55
-2.44	0.18	10.57
-2.5	0.23	10.35
-2.38	0.17	10.5
-2.37	0.19	10.63
-2.41	0.39	10.56
-2.34	0.27	10.54
-2.36	0.29	10.53
-2.31	0.35	10.58
-2.26	0.42	10.53
-2.3	0.47	10.51
-2.24	0.48	10.47
-2.2	0.4	10.59
-2.17	0.4	10.59
-2.23	0.54	10.6
-2.27	0.43	10.69
-2.23	0.45	10.55
-2.19	0.48	10.49
-2.19	0.46	10.59
-2.18	0.52	10.56
-2.23	0.55	10.7
-2.18	0.48	10.55
-2.19	0.46	10.57
-2.17	0.5	10.58
-2.2	0.6	10.55
-2.16	0.5	10.69
-2.14	0.51	10.58
-2.17	0.52	10.42
-2.15	0.52	10.64
-2.12	0.59	10.58
-2.2	0.53	10.59
-2.11	0.54	10.49
-2.15	0.54	10.54
-2.12	0.53	10.6
-2.14	0.56	10.66
-2.13	0.55	10.49
-2.08	0.57	10.53
-2.13	0.6	10.55
-2.17	0.61	10.61
-2.18	0.59	10.68
-2.1	0.55	10.68
-2.14	0.62	10.64
-2.23	0.56	10.63
-2.38	0.56	10.63
-2.38	0.51	10.57
-2.36	0.42	10.62
-2.49	0.36	10.56
-2.51	0.26	10.47
-2.57	0.28	10.53
-2.67	0.2	10.43
-2.7	0.12	10.38
-2.75	0	10.31
-2.82	-0.07	10.49
-2.89	0.04	10.31
-2.85	-0.2	10.37
-2.98	-0.25	10.38
-2.96	-0.32	10.4
-3.13	-0.16	10.26
-3.13	-0.32	10.26
-3.2	-0.28	10.23
-3.23	-0.44	10.23
-3.25	-0.44	10.23
-3.27	-0.48	10.02
-3.3	-0.4	10.25
-3.32	-0.47	10.22
-3.37	-0.49	10.13
-3.37	-0.63	10.17
-3.45	-0.63	10.12
-3.39	-0.74	10.22
-3.36	-0.63	10.06
-3.38	-0.6	10.11
-3.42	-0.63	10.09
-3.48	-0.69	10.21
-3.39	-0.62	10.07
-3.39	-0.69	10.17
-3.4	-0.67	10.15
-3.34	-0.6	10.21
-3.39	-0.71	10.04
-3.4	-0.64	10.26
-3.36	-0.6	10.08
-3.41	-0.7	10.2
-3.37	-0.71	10.03
-3.39	-0.74	10.08
-3.39	-0.59	10.29
-3.36	-0.5	10.24
-3.34	-0.62	10.11
-3.34	-0.74	10.22
-3.32	-0.66	10.31
-3.32	-0.61	10.19
-3.26	-0.58	10.22
-3.29	-0.65	10.12
-3.36	-0.59	10.23
-3.32	-0.6	10.27
-3.28	-0.63	10.22
-3.22	-0.71	10.17
-3.29	-0.62	10.06
-3.28	-0.55	10.32
-3.24	-0.56	10.26
-3.32	-0.52	10.31
-3.23	-0.56	10.15
-3.13	-0.63	10.17
-3.23	-0.67	10.01
-3.19	-0.65	10
-3.14	-0.61	10.27
-3.03	-0.32	10.33
-2.99	-0.28	10.45
-2.91	-0.38	10.41
-2.85	-0.32	10.36
-2.85	-0.38	10.45
-2.76	-0.3	10.49
-2.72	-0.16	10.34
-2.77	-0.03	10.43
-2.68	-0.01	10.56
-2.6	-0.11	10.6
-2.6	-0.05	10.48
-2.54	-0.02	10.54
-2.51	0.02	10.43
-2.53	0.1	10.45
-2.51	-0.01	10.59
-2.4	0.18	10.61
-2.43	0.12	10.47
-2.4	0.14	10.29
-2.38	0.06	10.47
-2.33	0.15	10.63
-2.32	0.29	10.67
-2.33	0.3	10.59
-2.37	0.24	10.58
-2.3	0.22	10.61
-2.25	0.25	10.69
-2.22	0.27	10.52
-2.18	0.39	10.61
-2.23	0.32	10.71
-2.17	0.39	10.63
-2.17	0.32	10.63
-2.22	0.33	10.59
-2.24	0.39	10.49
-2.21	0.39	10.51
-2.19	0.4	10.46
-2.24	0.46	10.54
-2.24	0.46	10.73
-2.25	0.44	10.54
-2.18	0.41	10.64
-2.18	0.37	10.47
-2.16	0.46	10.6
-2.17	0.52	10.67
-2.21	0.46	10.62
-2.15	0.41	10.55
-2.19	0.39	10.61
-2.12	0.45	10.58
-2.17	0.55	10.54
-2.13	0.44	10.6
-2.1	0.36	10.62
-2.17	0.46	10.65
-2.11	0.46	10.7
-2.12	0.46	10.53
-2.14	0.5	10.59
-2.11	0.5	10.49
-2.11	0.56	10.65
-2.2	0.46	10.63
-2.13	0.51	10.64
-2.07	0.53	10.58
-2.16	0.52	10.6
-2.05	0.45	10.53
-2.14	0.46	10.63
-2.18	0.61	10.63
-2.1	0.51	10.74
-2.22	0.45	10.55
-2.29	0.38	10.66
-2.22	0.37	10.64
-2.35	0.41	10.64
-2.41	0.46	10.56
-2.49	0.28	10.59
-2.49	0.15	10.51
-2.55	0.09	10.45
-2.67	0.06	10.55
-2.76	0.07	10.41
-2.82	-0.06	10.34
-2.82	-0.16	10.46
-2.88	-0.19	10.36
-2.96	-0.16	10.17
-2.98	-0.24	10.27
-3.11	-0.25	10.31
-3.15	-0.36	10.24
-3.15	-0.3	10.15
-3.17	-0.46	10.25
-3.17	-0.4	10.34
-3.26	-0.34	10.39
-3.29	-0.42	10.12
-3.28	-0.51	10.21
-3.32	-0.57	10.18
-3.36	-0.49	10.13
-3.34	-0.61	10.09
-3.37	-0.65	10.08
-3.35	-0.64	10.23
-3.31	-0.53	10.29
-3.35	-0.57	10.18
-3.35	-0.62	10.11
-3.38	-0.62	10.15
-3.37	-0.66	10.09
-3.35	-0.59	9.99
-3.35	-0.63	10.32
-3.31	-0.46	10.23
-3.32	-0.54	10.14
-3.26	-0.74	10.16
-3.27	-0.67	10.25
-3.37	-0.61	10.16
-3.29	-0.46	10.21
-3.25	-0.56	10.19
-3.19	-0.65	10.26
-3.29	-0.49	10.23
-3.26	-0.57	10.23
-3.17	-0.6	10.29
-3.23	-0.58	10.18
-3.24	-0.53	10.15
-3.16	-0.59	10.22
-3.17	-0.54	10.24
-3.18	-0.57	10.31
-3.05	-0.55	10.29
-3.04	-0.49	10.33
-3.09	-0.4	10.07
-3.07	-0.55	10.29
-2.97	-0.47	10.42
-2.94	-0.34	10.45
-3.05	-0.41	10.35
-2.98	-0.38	10.2
-2.98	-0.4	10.24
-2.89	-0.47	10.39
-2.88	-0.29	10.26
-2.86	-0.39	10.32
-2.78	-0.4	10.44
-2.73	-0.22	10.46
-2.64	-0.06	10.38
-2.66	-0.11	10.46
-2.57	-0.16	10.44
-2.56	-0.12	10.61
-2.54	-0.03	10.54
-2.52	-0.07	10.56
-2.4	0.09	10.58
-2.49	0.11	10.55
-2.44	0.11	10.56
-2.42	0.06	10.55
-2.39	0.2	10.47
-2.35	0.22	10.66
-2.34	0.32	10.6
-2.28	0.27	10.44
-2.28	0.19	10.52
-2.33	0.24	10.63
-2.3	0.35	10.56
-2.24	0.34	10.5
-2.26	0.22	10.71
-2.21	0.32	10.55
-2.27	0.35	10.62
-2.21	0.39	10.57
-2.26	0.33	10.63
-2.2	0.32	10.53
-2.18	0.36	10.54
-2.21	0.38	10.55
-2.19	0.34	10.68
-2.21	0.39	10.6
-2.1	0.36	10.5
-2.18	0.47	10.53
-2.14	0.39	10.58
-2.07	0.41	10.61
-2.13	0.38	10.65
-2.15	0.45	10.55
-2.06	0.41	10.56
-2.19	0.42	10.56
-2.16	0.49	10.58
-2.21	0.52	10.71
-2.14	0.44	10.58
-2.1	0.39	10.6
-2.18	0.49	10.56
-2.11	0.47	10.66
-2.09	0.55	10.61
-2.11	0.47	10.59
-2.09	0.55	10.53
-2.1	0.48	10.66
-2.1	0.43	10.63
-2.15	0.44	10.59
-2.12	0.48	10.63
-2.15	0.52	10.68
-2.19	0.53	10.65
-2.15	0.56	10.56
-2.19	0.41	10.7
-2.12	0.45	10.63
-2.15	0.43	10.62
-2.16	0.45	10.57
-2.24	0.46	10.65
-2.25	0.49	10.67
-2.3	0.43	10.54
-2.23	0.35	10.7
-2.31	0.33	10.58
-2.38	0.29	10.42
-2.43	0.28	10.56
-2.53	0.19	10.68
-2.58	0.2	10.59
-2.67	0.09	10.45
-2.68	0.05	10.27
-2.76	-0.07	10.33
-2.85	-0.22	10.5
-2.93	-0.14	10.31
-3.02	-0.16	10.22
-3.1	-0.29	10.34
-3.08	-0.22	10.23
-3.19	-0.38	10.46
-3.44	-0.51	10.09
-3.37	-0.57	10.12
-3.37	-0.8	10.11
-3.44	-0.73	10.05
-3.5	-0.62	10.14
-3.49	-0.6	10.05
-3.47	-0.69	10.21
-3.48	-0.8	10.1
-3.48	-0.81	9.88
-3.54	-0.76	10.24
-3.5	-0.79	10.2
-3.61	-0.76	10.07
-3.63	-0.7	9.97
-3.65	-0.89	9.92
-3.49	-0.98	10.1
-3.6	-0.9	10.01
-3.61	-0.86	10.06
-3.59	-0.68	10.13
-3.59	-0.8	9.73
-3.59	-0.92	10.08
-3.54	-0.92	10.29
-3.61	-0.9	9.93
-3.52	-0.84	10.05
-3.49	-0.86	10.23
-3.49	-0.75	10.15
-3.53	-0.76	10.2
-3.51	-0.87	10.16
-3.51	-0.9	9.97
-3.48	-0.79	10.11
-3.52	-0.72	10.11
-3.48	-0.75	10.15
-3.43	-0.82	10.16
-3.5	-0.76	10.15
-3.43	-0.77	10.06
-3.39	-0.87	10.15
-3.34	-0.74	10.18
-3.41	-0.73	10.02
-3.34	-0.75	10.16
-3.31	-0.66	10.17
-3.35	-0.66	10.17
-3.31	-0.64	10.21
-3.24	-0.66	10.12
-3.13	-0.71	10.31
-3.12	-0.55	10.29
-3.11	-0.47	10.18
-3.08	-0.46	10.13
-2.96	-0.42	10.3
-2.88	-0.47	10.32
-2.91	-0.4	10.44
-2.77	-0.23	10.42
-2.71	-0.17	10.51
-2.66	-0.15	10.52
-2.61	-0.17	10.42
-2.55	-0.13	10.29
-2.51	-0.08	10.4
-2.54	0.01	10.56
-2.46	-0.04	10.53
-2.42	0.14	10.56
-2.33	0.11	10.69
-2.37	0.23	10.48
-2.38	0.13	10.51
-2.32	0.21	10.66
-2.28	0.27	10.68
-2.24	0.28	10.53
-2.37	0.33	10.48
-2.25	0.34	10.64
-2.24	0.46	10.63
-2.2	0.43	10.65
-2.2	0.39	10.6
-2.19	0.32	10.57
-2.22	0.41	10.43
-2.16	0.38	10.71
-2.21	0.48	10.5
-2.16	0.44	10.61
-2.15	0.48	10.63
-2.19	0.49	10.53
-2.16	0.46	10.57
-2.11	0.41	10.54
-2.12	0.5	10.64
-2.14	0.51	10.55
-2.17	0.45	10.56
-2.15	0.51	10.51
-2.15	0.52	10.66
-2.1	0.52	10.62
-2.12	0.48	10.5
-2.12	0.48	10.58
-2.1	0.58	10.59
-2.09	0.63	10.54
-2.08	0.58	10.54
-2.07	0.46	10.56
-2.04	0.51	10.55
-2.04	0.53	10.69
-2.09	0.63	10.56
-2.11	0.56	10.63
-2.03	0.54	10.6
-2.09	0.55	10.56
-2.1	0.49	10.58
-2.13	0.57	10.61
-2.09	0.54	10.63
-2.13	0.53	10.67
-2.1	0.57	10.55
-2.12	0.56	10.69
-2.13	0.6	10.54
-2.11	0.55	10.72
-2.09	0.48	10.55
-2.11	0.48	10.66
-2.16	0.48	10.66
-2.15	0.6	10.68
-2.13	0.58	10.67
-2.22	0.49	10.72
-2.17	0.47	10.74
-2.25	0.46	10.44
-2.25	0.44	10.66
-2.33	0.46	10.61
-2.36	0.42	10.5
-2.42	0.31	10.61
-2.55	0.18	10.52
-2.56	0.21	10.43
-2.55	0.1	10.51
-2.63	-0.01	10.55
-2.74	0.06	10.32
-2.81	0.03	10.27
-2.85	-0.24	10.25
-2.84	-0.27	10.43
-2.89	-0.22	10.44
-2.99	-0.21	10.26
-3.04	-0.4	10.36
-3.12	-0.35	10.18
-3.14	-0.36	10.07
-3.18	-0.54	10.39
-3.24	-0.32	10.21
-3.2	-0.37	10.26
-3.16	-0.4	10.18
-3.25	-0.51	10.19
-3.35	-0.37	10.08
-3.27	-0.53	10.1
-3.29	-0.52	10.17
-3.31	-0.42	10.14
-3.3	-0.52	10.22
-3.32	-0.51	10.25
-3.27	-0.54	10.22
-3.3	-0.59	10.16
-3.32	-0.58	10.05
-3.32	-0.63	10.15
-3.32	-0.57	9.99
-3.3	-0.53	10.46
-3.29	-0.46	10.23
-3.27	-0.48	10.31
-3.23	-0.55	10.12
-3.22	-0.61	10.32
-3.26	-0.51	10.27
-3.25	-0.54	10.12
-3.28	-0.56	10.12
-3.25	-0.55	10.12
-3.22	-0.49	10.21
-3.23	-0.48	10.21
-3.18	-0.58	10.26
-3.11	-0.57	10.3
-3.15	-0.44	10.39
-3.08	-0.37	10.38
-3.02	-0.44	10.18
-3.03	-0.54	10.37
-3.03	-0.43	10.4
-3	-0.32	10.37
-3.02	-0.34	10.25
-2.86	-0.37	10.32
-2.78	-0.31	10.48
-2.78	-0.35	10.44
-2.8	-0.27	10.36
-2.81	-0.24	10.41
-2.79	-0.25	10.35
-2.67	-0.1	10.45
-2.65	-0.11	10.47
-2.58	-0.06	10.5
-2.57	0	10.47
-2.59	0.07	10.53
-2.53	-0.02	10.45
-2.39	-0.03	10.46
-2.48	0	10.44
-2.41	0.12	10.54
-2.43	0.13	10.6
-2.4	0.14	10.61
-2.38	0.13	10.57
-2.35	0.19	10.56
-2.42	0.24	10.63
-2.3	0.25	10.44
-2.35	0.29	10.56
-2.32	0.29	10.62
-2.29	0.28	10.53
-2.28	0.37	10.55
-2.24	0.24	10.55
-2.26	0.35	10.63
-2.28	0.41	10.65
-2.21	0.42	10.6
-2.29	0.31	10.45
-2.21	0.4	10.46
-2.17	0.39	10.52
-2.26	0.46	10.57
-2.25	0.45	10.59
-2.13	0.42	10.63
-2.21	0.37	10.57
-2.22	0.41	10.56
-2.18	0.4	10.57
-2.19	0.43	10.5
-2.23	0.45	10.48
-2.16	0.46	10.59
-2.15	0.42	10.54
-2.22	0.5	10.53
-2.13	0.49	10.71
-2.1	0.5	10.56
-2.13	0.4	10.64
-2.12	0.46	10.56
-2.06	0.52	10.55
-2.14	0.54	10.67
-2.1	0.49	10.63
-2.15	0.51	10.53
-2.07	0.51	10.53
-2.12	0.53	10.63
-2.13	0.59	10.67
-2.13	0.5	10.61
-2.04	0.54	10.62
-2.15	0.53	10.62
-2.13	0.49	10.66
-2.14	0.5	10.67
-2.22	0.5	10.48
-2.25	0.44	10.49
-2.23	0.52	10.66
-2.22	0.51	10.62
-2.29	0.48	10.5
-2.31	0.44	10.55
-2.28	0.39	10.52
-2.31	0.29	10.57
-2.36	0.36	10.49
-2.45	0.31	10.54
-2.53	0.32	10.61
-2.52	0.29	10.54
-2.53	0.18	10.46
-2.6	0.05	10.52
-2.66	0.02	10.44
-2.75	0.1	10.44
-2.84	-0.08	10.44
-2.89	-0.03	10.45
-2.85	-0.25	10.39
-2.97	-0.2	10.28
-3	-0.33	10.3
-3.09	-0.25	10.33
-3.06	-0.4	10.37
-3.14	-0.33	10.13
-3.18	-0.35	10.24
-3.16	-0.47	10.19
-3.24	-0.48	10.24
-3.29	-0.5	10.32
-3.29	-0.5	10.2
-3.34	-0.59	10.09
-3.36	-0.63	10.14
-3.42	-0.6	10.12
-3.4	-0.5	10.12
-3.43	-0.74	10.19
-3.38	-0.68	10.13
-3.43	-0.63	10.08
-3.39	-0.56	10.14
-3.44	-0.64	10.18
-3.41	-0.66	10.27
-3.4	-0.63	10.09
-3.43	-0.68	10.13
-3.33	-0.71	10.22
-3.39	-0.7	10.16
-3.45	-0.5	10.21
-3.4	-0.67	10.14
-3.4	-0.69	10.15
-3.41	-0.63	10.1
-3.36	-0.6	10.14
-3.33	-0.64	10.13
-3.36	-0.68	10.39
-3.36	-0.65	10.02
-3.34	-0.66	10.28
-3.33	-0.57	10.13
-3.36	-0.65	10.13
-3.35	-0.7	10.25
-3.3	-0.63	10.22
-3.29	-0.62	10.13
-3.29	-0.62	10.13
-3.29	-0.65	10.37
-3.27	-0.59	10.25
-3.25	-0.55	10.21
-3.24	-0.65	10.2
-3.21	-0.74	10.21
-3.26	-0.62	10.19
-3.24	-0.6	10.05
-3.26	-0.53	10.08
-3.27	-0.62	10.22
-3.17	-0.58	10.36
-3.17	-0.43	10.4
-3.11	-0.57	10.19
-3.15	-0.65	10.29
-3.02	-0.52	10.18
-3.01	-0.46	10.17
-3.01	-0.35	10.28
-2.95	-0.34	10.39
-2.84	-0.29	10.41
-2.8	-0.31	10.33
-2.79	-0.27	10.47
-2.66	-0.2	10.46
-2.68	-0.16	10.51
-2.68	-0.06	10.37
-2.59	-0.01	10.56
-2.59	0.03	10.48
-2.48	0.07	10.65
-2.47	0	10.48
-2.45	0.04	10.58
-2.45	0.13	10.64
-2.4	0.17	10.55
-2.47	0.27	10.54
-2.42	0.27	10.63
-2.41	0.23	10.62
-2.41	0.15	10.53
-2.35	0.22	10.56
-2.33	0.15	10.54
-2.33	0.33	10.55
-2.31	0.33	10.53
-2.24	0.32	10.52
-2.37	0.25	10.51
-2.3	0.37	10.57
-2.32	0.42	10.66
-2.25	0.41	10.56
-2.27	0.39	10.64
-2.23	0.37	10.58
-2.26	0.44	10.56
-2.21	0.39	10.56
-2.18	0.4	10.52
-2.26	0.51	10.57
-2.21	0.43	10.66
-2.2	0.5	10.53
-2.17	0.44	10.53
-2.14	0.44	10.57
-2.17	0.49	10.62
-2.14	0.42	10.54
-2.14	0.49	10.49
-2.15	0.45	10.61
-2.13	0.51	10.66
-2.14	0.57	10.63
-2.05	0.48	10.59
-2.12	0.42	10.55
-2.19	0.58	10.61
-2.14	0.48	10.68
-2.11	0.57	10.52
-2.1	0.44	10.58
-2.1	0.5	10.59
-2.16	0.48	10.58
-2.17	0.51	10.59
-2.13	0.47	10.58
-2.16	0.46	10.67
-2.18	0.47	10.62
-2.21	0.5	10.62
-2.21	0.48	10.62
-2.25	0.43	10.58
-2.21	0.41	10.65
-2.22	0.43	10.47
-2.28	0.45	10.59
-2.22	0.45	10.6
-2.32	0.5	10.61
-2.39	0.45	10.59
-2.4	0.34	10.61
-2.46	0.26	10.53
-2.46	0.22	10.44
-2.54	0.22	10.59
-2.67	0.28	10.59
-2.67	0.16	10.4
-2.68	-0.09	10.41
-2.69	-0.09	10.38
-2.87	-0.15	10.22
-2.98	-0.2	10.26
-3	-0.24	10.31
-3.06	-0.3	10.34
-3.12	-0.38	10.28
-3.02	-0.38	10.18
-3.07	-0.46	10.26
-3.07	-0.51	10.31
-3.09	-0.49	10.3
-3.16	-0.53	10.24
-3.19	-0.57	10.24
-3.18	-0.49	10.25
-3.19	-0.54	10.29
-3.26	-0.54	10.14
-3.24	-0.62	10.28
-3.27	-0.58	10.09
-3.25	-0.56	10.27
-3.28	-0.5	10.21
-3.31	-0.58	10.2
-3.27	-0.56	10.08
-3.21	-0.61	10.17
-3.26	-0.61	10.36
-3.24	-0.56	10.27
-3.25	-0.56	10.24
-3.19	-0.54	10.29
-3.25	-0.55	10.19
-3.27	-0.51	10.15
-3.22	-0.55	10.19
